program_started : 1563809268853829 : 8537
circBuffer.txt not found!
Starting with clean buffers
received_accepted_message : 1563812392729627 : 10.0.85.48
generated_message : 1563812499051416
sent_message : 1563812516594561 : 10.0.85.48
generated_message : 1563812619055254
sent_message : 1563812649793254 : 10.0.85.48
received_accepted_message : 1563812720537012 : 10.0.85.48
generated_message : 1563812739058439
sent_message : 1563812784343605 : 10.0.85.48
received_accepted_message : 1563812787133420 : 10.0.85.48
received_accepted_message : 1563812854348520 : 10.0.85.48
generated_message : 1563812870559739
sent_message : 1563812885426018 : 10.0.85.48
device_connected : 1563813008974029 : 10.0.85.36
sent_message : 1563813040854975 : 10.0.85.36
sent_message : 1563813041084237 : 10.0.85.36
sent_message : 1563813041358496 : 10.0.85.36
sent_message : 1563813041753695 : 10.0.85.36
sent_message : 1563813042123098 : 10.0.85.36
sent_message : 1563813042362748 : 10.0.85.36
sent_message : 1563813042593618 : 10.0.85.36
sent_message : 1563813042815355 : 10.0.85.36
sent_message : 1563813043012851 : 10.0.85.36
sent_message : 1563813043203853 : 10.0.85.36
sent_message : 1563813043479622 : 10.0.85.36
sent_message : 1563813043779002 : 10.0.85.36
sent_message : 1563813044002672 : 10.0.85.36
sent_message : 1563813044228171 : 10.0.85.36
sent_message : 1563813044489515 : 10.0.85.36
sent_message : 1563813044791368 : 10.0.85.36
sent_message : 1563813045418612 : 10.0.85.36
sent_message : 1563813045878577 : 10.0.85.36
sent_message : 1563813046117480 : 10.0.85.36
sent_message : 1563813046359344 : 10.0.85.36
sent_message : 1563813046569284 : 10.0.85.36
received_accepted_message : 1563813020021272 : 10.0.85.36
received_rejected_message : 1563813058699974 : 10.0.85.36
received_rejected_message : 1563813058867384 : 10.0.85.36
received_rejected_message : 1563813059128290 : 10.0.85.36
received_rejected_message : 1563813059575375 : 10.0.85.36
received_rejected_message : 1563813059785238 : 10.0.85.36
received_rejected_message : 1563813059987444 : 10.0.85.36
received_rejected_message : 1563813060163789 : 10.0.85.36
received_rejected_message : 1563813061295173 : 10.0.85.36
received_rejected_message : 1563813061687800 : 10.0.85.36
received_rejected_message : 1563813061919151 : 10.0.85.36
received_rejected_message : 1563813062531753 : 10.0.85.36
received_rejected_message : 1563813063015053 : 10.0.85.36
received_rejected_message : 1563813063407912 : 10.0.85.36
received_rejected_message : 1563813063597022 : 10.0.85.36
sent_message : 1563813084300429 : 10.0.85.48
received_rejected_message : 1563813088360011 : 10.0.85.48
received_accepted_message : 1563813099666136 : 10.0.85.48
sent_message : 1563813153809965 : 10.0.85.36
received_rejected_message : 1563813162819710 : 10.0.85.36
generated_message : 1563813170563026
sent_message : 1563813189705586 : 10.0.85.48
sent_message : 1563813211892128 : 10.0.85.36
received_accepted_message : 1563813218516666 : 10.0.85.36
sent_message : 1563813248733029 : 10.0.85.48
received_rejected_message : 1563813249152049 : 10.0.85.48
generated_message : 1563813290565754
received_accepted_message : 1563813331284822 : 10.0.85.36
sent_message : 1563813358783687 : 10.0.85.48
sent_message : 1563813359117718 : 10.0.85.48
sent_message : 1563813378818752 : 10.0.85.36
