program_started : 1564269041356645 : 8535
circBuffer.txt not found!
Starting with clean buffers
sent_message : 1564272655795255 : 10.0.85.48
received_accepted_message : 1564272672726181 : 10.0.85.37
sent_message : 1564272675341341 : 10.0.85.46
sent_message : 1564272675349989 : 10.0.85.48
received_accepted_message : 1564272682037985 : 10.0.85.48
received_rejected_message : 1564272682042820 : 10.0.85.48
received_rejected_message : 1564272689256270 : 10.0.85.48
server_device_disconnected : 1564272689264679 : 10.0.85.46
received_rejected_message : 1564272692403073 : 10.0.85.37
sent_message : 1564272694827245 : 10.0.85.37
received_accepted_message : 1564272811397539 : 10.0.85.37
received_rejected_message : 1564272811413436 : 10.0.85.48
server_device_connected : 1564272813020496 : 10.0.85.36
received_accepted_message : 1564272813145276 : 10.0.85.36
received_rejected_message : 1564272813157095 : 10.0.85.36
received_rejected_message : 1564272813165475 : 10.0.85.36
received_rejected_message : 1564272813174202 : 10.0.85.36
received_rejected_message : 1564272813176111 : 10.0.85.36
received_rejected_message : 1564272813177798 : 10.0.85.36
received_rejected_message : 1564272813179496 : 10.0.85.36
received_rejected_message : 1564272813181214 : 10.0.85.36
received_rejected_message : 1564272813183191 : 10.0.85.36
received_rejected_message : 1564272813185086 : 10.0.85.36
received_rejected_message : 1564272813186786 : 10.0.85.36
received_rejected_message : 1564272813188466 : 10.0.85.36
received_rejected_message : 1564272813190156 : 10.0.85.36
received_rejected_message : 1564272813191890 : 10.0.85.36
received_rejected_message : 1564272813193345 : 10.0.85.36
received_rejected_message : 1564272813195074 : 10.0.85.36
received_rejected_message : 1564272813195789 : 10.0.85.36
received_rejected_message : 1564272813196560 : 10.0.85.36
received_rejected_message : 1564272813196977 : 10.0.85.36
received_rejected_message : 1564272813197453 : 10.0.85.36
received_rejected_message : 1564272813197910 : 10.0.85.36
received_rejected_message : 1564272813198355 : 10.0.85.36
received_rejected_message : 1564272813198765 : 10.0.85.36
received_rejected_message : 1564272813199179 : 10.0.85.36
received_rejected_message : 1564272813199840 : 10.0.85.36
received_rejected_message : 1564272813200562 : 10.0.85.36
received_rejected_message : 1564272813201247 : 10.0.85.36
received_rejected_message : 1564272813205964 : 10.0.85.36
received_rejected_message : 1564272818770407 : 10.0.85.48
received_rejected_message : 1564272829275647 : 10.0.85.37
sent_message : 1564272830945977 : 10.0.85.36
sent_message : 1564272830949501 : 10.0.85.36
sent_message : 1564272830951262 : 10.0.85.36
sent_message : 1564272830954958 : 10.0.85.36
sent_message : 1564272830957472 : 10.0.85.36
sent_message : 1564272830958959 : 10.0.85.36
sent_message : 1564272830960155 : 10.0.85.36
sent_message : 1564272830961374 : 10.0.85.36
sent_message : 1564272830965263 : 10.0.85.36
sent_message : 1564272830967097 : 10.0.85.36
sent_message : 1564272830969250 : 10.0.85.36
sent_message : 1564272830971427 : 10.0.85.36
sent_message : 1564272830974218 : 10.0.85.36
sent_message : 1564272830976432 : 10.0.85.36
sent_message : 1564272830978532 : 10.0.85.36
sent_message : 1564272830979985 : 10.0.85.36
sent_message : 1564272830981190 : 10.0.85.36
sent_message : 1564272830984693 : 10.0.85.36
sent_message : 1564272830987326 : 10.0.85.36
sent_message : 1564272830990360 : 10.0.85.36
sent_message : 1564272830992933 : 10.0.85.36
sent_message : 1564272830995385 : 10.0.85.36
sent_message : 1564272830996813 : 10.0.85.36
sent_message : 1564272830998478 : 10.0.85.36
sent_message : 1564272830999754 : 10.0.85.36
sent_message : 1564272831000831 : 10.0.85.36
sent_message : 1564272831001931 : 10.0.85.36
sent_message : 1564272831010666 : 10.0.85.36
sent_message : 1564272831012396 : 10.0.85.36
sent_message : 1564272831013975 : 10.0.85.36
sent_message : 1564272831014804 : 10.0.85.36
sent_message : 1564272831015564 : 10.0.85.36
sent_message : 1564272831016372 : 10.0.85.36
sent_message : 1564272831016690 : 10.0.85.36
sent_message : 1564272831017802 : 10.0.85.36
sent_message : 1564272831018512 : 10.0.85.36
